Area,Location,No. of Bedrooms,City,CarParking,SwimmingPool,24X7Security,LiftAvailable,ClubHouse,Price
1800,582,3.0,2,0.0,0.0,0.0,0.0,0.0,13000000.0
1900,582,3.0,2,0.0,0.0,0.0,0.0,0.0,20000000.0
1900,582,3.0,2,0.0,0.0,0.0,0.0,0.0,19000000.0
1800,540,3.0,2,0.0,0.0,0.0,1.0,1.0,15500000.0
1400,587,2.0,2,0.0,0.0,0.0,1.0,1.0,10200000.0
1900,556,3.0,2,0.0,0.0,0.0,1.0,1.0,14500000.0
1900,594,3.0,2,0.0,0.0,0.0,1.0,1.0,15500000.0
2000,586,4.0,2,0.0,0.0,0.0,1.0,1.0,16800000.0
1800,586,3.0,2,1.0,0.0,0.0,1.0,1.0,13500000.0
2000,584,4.0,2,0.0,0.0,0.0,1.0,1.0,16800000.0
1900,586,3.0,2,0.0,0.0,0.0,1.0,1.0,15000000.0
1900,586,3.0,2,0.0,0.0,0.0,1.0,1.0,16000000.0
1900,586,3.0,2,1.0,0.0,1.0,1.0,1.0,16200000.0
2000,586,3.0,2,0.0,0.0,0.0,1.0,1.0,17000000.0
1800,586,3.0,2,0.0,0.0,0.0,1.0,1.0,15400000.0
1800,537,3.0,2,1.0,0.0,1.0,1.0,1.0,14000000.0
1800,586,3.0,2,0.0,0.0,0.0,1.0,1.0,14200000.0
2000,586,3.0,2,0.0,0.0,0.0,1.0,0.0,18500000.0
1900,586,3.0,2,0.0,0.0,0.0,0.0,1.0,16500000.0
1900,587,3.0,2,0.0,0.0,0.0,1.0,1.0,14900000.0
1900,586,3.0,2,0.0,0.0,0.0,1.0,0.0,16800000.0
2000,586,3.0,2,0.0,0.0,0.0,1.0,1.0,15000000.0
1900,586,3.0,2,0.0,1.0,1.0,1.0,1.0,14500000.0
2000,586,3.0,2,0.0,0.0,0.0,1.0,1.0,18500000.0
1800,586,3.0,2,0.0,0.0,0.0,1.0,1.0,15300000.0
1800,586,3.0,2,0.0,0.0,0.0,1.0,1.0,15500000.0
2000,586,3.0,2,1.0,0.0,1.0,1.0,1.0,16200000.0
1900,586,3.0,2,0.0,0.0,0.0,1.0,1.0,15000000.0
1900,586,3.0,2,0.0,0.0,0.0,1.0,0.0,16000000.0
1800,559,3.0,2,0.0,0.0,1.0,1.0,1.0,15500000.0
1800,586,3.0,2,1.0,1.0,1.0,1.0,1.0,15000000.0
1900,576,3.0,2,0.0,0.0,0.0,1.0,0.0,14800000.0
1800,576,3.0,2,0.0,0.0,0.0,1.0,0.0,15800000.0
1800,576,3.0,2,1.0,0.0,0.0,1.0,0.0,15500000.0
1800,576,3.0,2,0.0,0.0,0.0,1.0,0.0,15000000.0
1800,576,3.0,2,0.0,0.0,0.0,0.0,0.0,14500000.0
2200,559,3.0,2,0.0,0.0,0.0,1.0,1.0,21000000.0
1800,559,3.0,2,1.0,1.0,1.0,1.0,1.0,16000000.0
2000,559,3.0,2,0.0,0.0,1.0,0.0,1.0,16500000.0
1800,582,3.0,2,0.0,0.0,0.0,1.0,1.0,16500000.0
1800,582,3.0,2,1.0,1.0,1.0,1.0,1.0,18500000.0
1800,154,3.0,2,0.0,0.0,0.0,1.0,1.0,16500000.0
2000,587,3.0,2,1.0,0.0,1.0,1.0,1.0,19000000.0
1800,582,3.0,2,0.0,0.0,0.0,1.0,1.0,15000000.0
1600,582,3.0,2,0.0,0.0,0.0,1.0,1.0,14000000.0
1800,582,3.0,2,0.0,0.0,0.0,1.0,1.0,14500000.0
1800,582,3.0,2,1.0,0.0,0.0,1.0,1.0,16500000.0
1600,573,4.0,2,1.0,0.0,0.0,1.0,0.0,15500000.0
500,573,2.0,2,1.0,0.0,0.0,1.0,0.0,3600000.0
800,573,3.0,2,1.0,0.0,0.0,1.0,0.0,6200000.0
1550,582,3.0,2,0.0,0.0,0.0,1.0,0.0,12000000.0
1125,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5400000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3300000.0
2200,556,4.0,2,1.0,0.0,0.0,1.0,0.0,16500000.0
700,519,2.0,2,0.0,0.0,0.0,0.0,0.0,6500000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
600,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2400000.0
600,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2400000.0
540,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2500000.0
650,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2800000.0
750,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
750,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3300000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
450,154,2.0,2,1.0,0.0,0.0,1.0,0.0,2000000.0
950,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5400000.0
950,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5500000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5500000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
810,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4100000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3100000.0
540,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2100000.0
1000,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4200000.0
810,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4200000.0
1125,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5400000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3000000.0
1170,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5600000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2900000.0
570,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2500000.0
765,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3500000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3100000.0
638,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
638,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3100000.0
750,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
750,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3300000.0
750,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3100000.0
550,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3000000.0
1170,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5700000.0
1170,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5900000.0
1170,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5800000.0
650,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2200000.0
750,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,3700000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2800000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2800000.0
540,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2300000.0
540,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2600000.0
720,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2800000.0
765,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3400000.0
765,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3400000.0
990,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4700000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
900,101,2.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
954,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4400000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2800000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2800000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2800000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2800000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2800000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
774,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3400000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2850000.0
540,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2900000.0
385,569,1.0,2,0.0,0.0,0.0,0.0,0.0,3100000.0
385,569,1.0,2,0.0,0.0,0.0,0.0,0.0,2700000.0
385,569,1.0,2,0.0,0.0,0.0,0.0,0.0,2200000.0
385,569,1.0,2,0.0,0.0,0.0,0.0,0.0,3100000.0
385,569,1.0,2,0.0,0.0,0.0,0.0,0.0,2400000.0
400,569,1.0,2,0.0,0.0,0.0,0.0,0.0,3400000.0
495,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2000000.0
540,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2600000.0
738,101,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4300000.0
810,101,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
810,101,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2900000.0
720,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3300000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3000000.0
1080,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5400000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4400000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3000000.0
774,101,2.0,2,0.0,0.0,0.0,1.0,0.0,4000000.0
517,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2000000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3100000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3100000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4000000.0
1080,101,3.0,2,0.0,0.0,0.0,1.0,0.0,5500000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4600000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4700000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4600000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4600000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
864,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4300000.0
810,101,3.0,2,0.0,0.0,0.0,1.0,0.0,3500000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2200000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
540,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2600000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,3800000.0
612,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3000000.0
612,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3000000.0
612,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3000000.0
612,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3000000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2900000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3100000.0
630,101,2.0,2,0.0,0.0,0.0,1.0,0.0,2900000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3100000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3100000.0
558,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2200000.0
558,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2200000.0
675,101,2.0,2,0.0,0.0,0.0,1.0,0.0,3100000.0
900,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4000000.0
558,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2200000.0
558,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2200000.0
990,101,3.0,2,0.0,0.0,0.0,1.0,0.0,4500000.0
558,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2200000.0
630,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2200000.0
900,101,3.0,2,1.0,0.0,0.0,0.0,0.0,4500000.0
900,101,3.0,2,1.0,0.0,0.0,1.0,0.0,4500000.0
630,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2200000.0
900,101,3.0,2,0.0,0.0,0.0,0.0,0.0,4500000.0
1080,101,4.0,2,1.0,0.0,0.0,1.0,0.0,5500000.0
1170,101,3.0,2,1.0,0.0,0.0,1.0,0.0,6000000.0
990,101,3.0,2,1.0,0.0,0.0,1.0,0.0,4500000.0
540,101,2.0,2,1.0,0.0,0.0,1.0,0.0,2400000.0
540,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2650000.0
585,101,2.0,2,0.0,0.0,0.0,0.0,0.0,3000000.0
567,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2700000.0
567,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2700000.0
450,101,2.0,2,0.0,0.0,0.0,0.0,0.0,2400000.0
450,101,1.0,2,0.0,0.0,0.0,0.0,0.0,2000000.0
1200,154,4.0,2,0.0,0.0,0.0,1.0,0.0,7000000.0
500,154,1.0,2,0.0,0.0,0.0,1.0,0.0,2000000.0
1300,154,4.0,2,0.0,0.0,0.0,0.0,0.0,7500000.0
1200,154,4.0,2,0.0,0.0,0.0,0.0,0.0,7000000.0
1050,154,3.0,2,0.0,0.0,0.0,0.0,0.0,5500000.0
875,154,3.0,2,0.0,0.0,0.0,0.0,0.0,4700000.0
630,154,2.0,2,0.0,0.0,0.0,0.0,0.0,3200000.0
800,154,2.0,2,0.0,0.0,0.0,1.0,0.0,3500000.0
750,154,2.0,2,0.0,0.0,0.0,0.0,0.0,4000000.0
700,154,2.0,2,0.0,0.0,0.0,0.0,0.0,3500000.0
700,154,2.0,2,0.0,0.0,0.0,1.0,0.0,2800000.0
850,154,3.0,2,0.0,0.0,0.0,0.0,0.0,4300000.0
800,154,3.0,2,0.0,0.0,0.0,0.0,0.0,4100000.0
850,154,3.0,2,0.0,0.0,0.0,1.0,0.0,4000000.0
750,154,3.0,2,0.0,0.0,0.0,0.0,0.0,3500000.0
600,154,2.0,2,0.0,0.0,0.0,1.0,0.0,2500000.0
550,154,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
550,154,2.0,2,0.0,0.0,0.0,1.0,0.0,2200000.0
700,154,3.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
1300,154,4.0,2,1.0,0.0,0.0,0.0,0.0,7500000.0
1200,154,4.0,2,1.0,0.0,0.0,0.0,0.0,7000000.0
1050,154,3.0,2,1.0,0.0,0.0,0.0,0.0,5500000.0
500,154,1.0,2,1.0,0.0,0.0,0.0,0.0,2000000.0
875,154,3.0,2,1.0,0.0,0.0,0.0,0.0,4700000.0
630,154,2.0,2,1.0,0.0,0.0,0.0,0.0,3200000.0
750,154,2.0,2,1.0,0.0,0.0,0.0,0.0,4000000.0
700,154,2.0,2,1.0,0.0,0.0,0.0,0.0,3500000.0
850,154,3.0,2,1.0,0.0,0.0,0.0,0.0,4300000.0
800,154,3.0,2,1.0,0.0,0.0,0.0,0.0,4100000.0
750,154,3.0,2,1.0,0.0,0.0,0.0,0.0,3500000.0
550,154,2.0,2,1.0,0.0,0.0,0.0,0.0,2500000.0
1050,402,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
1050,402,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
1050,402,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
1050,402,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
1050,402,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
756,402,2.0,2,0.0,0.0,0.0,1.0,0.0,2700000.0
765,402,2.0,2,0.0,0.0,0.0,1.0,0.0,3800000.0
720,402,2.0,2,0.0,0.0,0.0,1.0,0.0,3800000.0
720,402,2.0,2,0.0,0.0,0.0,1.0,0.0,3800000.0
720,402,2.0,2,0.0,0.0,0.0,1.0,0.0,4000000.0
720,402,2.0,2,0.0,0.0,0.0,1.0,0.0,3900000.0
720,402,2.0,2,0.0,0.0,0.0,1.0,0.0,4000000.0
720,402,2.0,2,0.0,0.0,0.0,1.0,0.0,3800000.0
720,402,2.0,2,0.0,0.0,0.0,1.0,0.0,4000000.0
765,402,2.0,2,0.0,0.0,0.0,1.0,0.0,4000000.0
765,402,2.0,2,0.0,0.0,0.0,1.0,0.0,3800000.0
765,402,2.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
765,402,2.0,2,0.0,0.0,0.0,1.0,0.0,3500000.0
765,402,2.0,2,0.0,0.0,0.0,1.0,0.0,3500000.0
765,402,2.0,2,0.0,0.0,0.0,1.0,0.0,4000000.0
1300,559,2.0,2,0.0,1.0,1.0,1.0,0.0,12000000.0
1050,402,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
1750,556,3.0,2,1.0,0.0,0.0,1.0,0.0,16000000.0
2500,543,5.0,2,1.0,0.0,1.0,1.0,1.0,35000000.0
4500,586,5.0,2,0.0,0.0,0.0,0.0,0.0,45000000.0
1600,543,3.0,2,0.0,0.0,0.0,0.0,0.0,15000000.0
1125,570,3.0,2,0.0,0.0,0.0,1.0,0.0,8200000.0
1125,570,3.0,2,0.0,0.0,0.0,1.0,0.0,8000000.0
1800,569,3.0,2,0.0,0.0,0.0,0.0,0.0,17500000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3700000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
540,237,2.0,2,0.0,0.0,0.0,1.0,0.0,2500000.0
1000,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3800000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3700000.0
585,237,2.0,2,0.0,0.0,0.0,1.0,0.0,2200000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3700000.0
1600,576,3.0,2,1.0,0.0,0.0,1.0,0.0,15800000.0
2000,543,4.0,2,0.0,0.0,0.0,0.0,0.0,20000000.0
1800,569,3.0,2,0.0,0.0,0.0,0.0,0.0,17500000.0
900,99,3.0,2,0.0,0.0,0.0,1.0,0.0,6000000.0
1800,574,4.0,2,0.0,0.0,0.0,1.0,0.0,18500000.0
585,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2400000.0
1700,540,3.0,2,0.0,0.0,0.0,0.0,0.0,14900000.0
1600,537,3.0,2,0.0,0.0,0.0,1.0,0.0,16200000.0
1800,537,3.0,2,0.0,0.0,0.0,0.0,0.0,16000000.0
1800,556,3.0,2,0.0,0.0,0.0,0.0,0.0,15000000.0
1750,567,3.0,2,0.0,0.0,0.0,0.0,0.0,17500000.0
1800,594,3.0,2,0.0,0.0,0.0,0.0,0.0,16200000.0
1800,594,3.0,2,0.0,0.0,0.0,0.0,0.0,16200000.0
1650,586,3.0,2,0.0,0.0,0.0,0.0,0.0,16000000.0
2500,545,4.0,2,0.0,0.0,0.0,1.0,1.0,30000000.0
1800,584,3.0,2,0.0,0.0,0.0,0.0,0.0,15500000.0
1050,237,3.0,2,0.0,0.0,0.0,0.0,0.0,3000000.0
750,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
750,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2200000.0
2700,556,4.0,2,0.0,0.0,0.0,1.0,1.0,23000000.0
1300,154,4.0,2,1.0,0.0,0.0,1.0,0.0,7500000.0
1200,154,4.0,2,1.0,0.0,0.0,1.0,0.0,7000000.0
1050,154,3.0,2,1.0,0.0,0.0,1.0,0.0,5500000.0
875,154,3.0,2,1.0,0.0,0.0,1.0,0.0,4700000.0
630,154,2.0,2,1.0,0.0,0.0,1.0,0.0,3200000.0
750,154,2.0,2,1.0,0.0,0.0,1.0,0.0,4000000.0
700,154,2.0,2,1.0,0.0,0.0,1.0,0.0,3500000.0
850,154,3.0,2,1.0,0.0,0.0,1.0,0.0,4300000.0
800,154,3.0,2,1.0,0.0,0.0,1.0,0.0,4100000.0
750,154,3.0,2,1.0,0.0,0.0,1.0,0.0,3500000.0
550,154,2.0,2,1.0,0.0,0.0,1.0,0.0,2500000.0
900,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3900000.0
800,237,3.0,2,0.0,0.0,0.0,1.0,0.0,2600000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
900,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3900000.0
980,237,2.0,2,0.0,0.0,0.0,1.0,0.0,2500000.0
540,237,2.0,2,0.0,0.0,0.0,1.0,0.0,2500000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,3600000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,3400000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,3400000.0
700,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
1000,237,3.0,2,0.0,0.0,0.0,0.0,0.0,5000000.0
540,237,2.0,2,0.0,0.0,0.0,1.0,0.0,2500000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,4100000.0
1050,237,3.0,2,0.0,0.0,0.0,0.0,0.0,3000000.0
1700,237,4.0,2,0.0,0.0,0.0,1.0,0.0,16000000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
900,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3900000.0
630,237,2.0,2,0.0,0.0,0.0,1.0,0.0,2750000.0
900,237,3.0,2,0.0,0.0,0.0,0.0,0.0,3700000.0
675,237,3.0,2,0.0,0.0,0.0,0.0,0.0,3500000.0
585,237,2.0,2,0.0,0.0,0.0,1.0,0.0,2200000.0
800,237,3.0,2,0.0,0.0,0.0,1.0,0.0,2600000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
900,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3900000.0
980,237,2.0,2,0.0,0.0,0.0,1.0,0.0,2500000.0
540,237,2.0,2,0.0,0.0,0.0,1.0,0.0,2500000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,3600000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,3400000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,3400000.0
900,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3900000.0
855,237,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
500,237,2.0,2,0.0,0.0,0.0,0.0,0.0,2500000.0
675,237,2.0,2,0.0,0.0,0.0,0.0,0.0,3400000.0
400,573,1.0,2,1.0,0.0,0.0,1.0,0.0,2500000.0
650,573,2.0,2,1.0,0.0,0.0,1.0,0.0,4000000.0
800,573,3.0,2,1.0,0.0,0.0,1.0,0.0,6200000.0
540,671,2.0,2,0.0,0.0,0.0,1.0,0.0,2700000.0
900,671,3.0,2,0.0,0.0,0.0,1.0,0.0,3800000.0
1100,671,4.0,2,0.0,0.0,0.0,1.0,0.0,6200000.0
675,671,3.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
1100,671,3.0,2,0.0,0.0,0.0,1.0,0.0,5700000.0
1200,671,4.0,2,0.0,0.0,0.0,1.0,0.0,6500000.0
500,671,2.0,2,0.0,0.0,0.0,1.0,0.0,19000000.0
810,671,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
580,671,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
1850,543,3.0,2,0.0,0.0,0.0,1.0,0.0,17000000.0
2000,586,3.0,2,0.0,0.0,0.0,1.0,1.0,13500000.0
1900,556,3.0,2,1.0,0.0,0.0,1.0,1.0,14800000.0
1500,586,3.0,2,0.0,0.0,0.0,1.0,0.0,14800000.0
2350,587,3.0,2,1.0,1.0,1.0,1.0,1.0,17000000.0
3000,543,4.0,2,0.0,0.0,0.0,1.0,1.0,29500000.0
1950,567,3.0,2,0.0,0.0,0.0,1.0,0.0,16500000.0
1900,554,3.0,2,0.0,0.0,0.0,1.0,0.0,16000000.0
1900,567,3.0,2,0.0,0.0,1.0,1.0,1.0,16500000.0
1900,545,3.0,2,0.0,0.0,0.0,0.0,0.0,16000000.0
540,154,2.0,2,0.0,0.0,0.0,1.0,0.0,2700000.0
900,154,3.0,2,0.0,0.0,0.0,1.0,0.0,3800000.0
1100,154,4.0,2,0.0,0.0,0.0,1.0,0.0,5700000.0
675,154,3.0,2,0.0,0.0,0.0,1.0,0.0,2900000.0
1100,154,3.0,2,0.0,0.0,0.0,1.0,0.0,6200000.0
1200,154,4.0,2,0.0,0.0,0.0,1.0,0.0,6500000.0
810,154,3.0,2,0.0,0.0,0.0,1.0,0.0,3600000.0
580,154,2.0,2,0.0,0.0,0.0,1.0,0.0,3200000.0
1900,569,3.0,2,0.0,0.0,0.0,1.0,0.0,17500000.0
1900,586,3.0,2,1.0,0.0,0.0,1.0,1.0,16500000.0
2050,543,3.0,2,1.0,0.0,1.0,1.0,1.0,15500000.0
1850,543,3.0,2,0.0,0.0,0.0,1.0,0.0,12900000.0
2000,582,3.0,2,1.0,0.0,0.0,1.0,1.0,17000000.0
3000,543,4.0,2,0.0,0.0,0.0,1.0,0.0,25000000.0
1800,543,3.0,2,0.0,0.0,0.0,1.0,0.0,15000000.0
2100,589,3.0,2,0.0,0.0,0.0,1.0,0.0,16000000.0
1750,576,3.0,2,0.0,0.0,0.0,1.0,0.0,14500000.0
1900,540,3.0,2,0.0,0.0,0.0,1.0,0.0,12800000.0
1800,586,3.0,2,0.0,0.0,0.0,1.0,0.0,14000000.0
3500,556,4.0,2,0.0,0.0,0.0,1.0,1.0,33500000.0
1800,543,3.0,2,0.0,0.0,0.0,1.0,0.0,15000000.0
1800,556,3.0,2,0.0,0.0,0.0,1.0,0.0,16000000.0
1880,545,3.0,2,1.0,0.0,1.0,1.0,1.0,14900000.0
2250,559,3.0,2,1.0,0.0,1.0,1.0,1.0,16500000.0
2000,556,3.0,2,1.0,0.0,0.0,1.0,0.0,16500000.0
2600,543,4.0,2,0.0,0.0,0.0,1.0,0.0,29000000.0
2000,576,3.0,2,1.0,0.0,0.0,1.0,1.0,14500000.0
1900,586,3.0,2,1.0,1.0,1.0,1.0,1.0,15500000.0
1800,543,3.0,2,0.0,0.0,0.0,1.0,1.0,16299999.0
2800,586,4.0,2,1.0,0.0,1.0,1.0,0.0,25500000.0
